created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2019-10-09 06:17:58 UTC,2973,26.70000,17.40000,25.10000,38.20000,9.70000,11.30000,15.70000,400.05350
2019-10-09 06:18:58 UTC,2974,26.70000,17.40000,25.10000,38.10000,9.70000,11.30000,15.80000,400.05276
2019-10-09 06:19:58 UTC,2975,26.70000,17.40000,25.10000,38.20000,9.70000,11.30000,15.70000,400.05203
2019-10-09 06:20:58 UTC,2976,26.70000,17.40000,25.10000,38.40000,9.80000,11.40000,15.70000,400.05130
2019-10-09 06:21:59 UTC,2977,26.70000,17.40000,25.10000,38.40000,9.80000,11.40000,15.70000,400.05057
2019-10-09 06:22:58 UTC,2978,26.70000,17.40000,25.10000,38.30000,9.80000,11.40000,15.70000,400.04984
2019-10-09 06:23:58 UTC,2979,26.70000,17.40000,25.10000,38.30000,9.80000,11.40000,15.70000,400.04910
2019-10-09 06:24:58 UTC,2980,26.70000,17.40000,25.10000,38.30000,9.80000,11.40000,15.70000,400.04837
2019-10-09 06:25:58 UTC,2981,26.70000,17.40000,25.10000,38.30000,9.80000,11.40000,15.70000,400.04764
2019-10-09 06:26:58 UTC,2982,26.70000,17.40000,25.10000,38.20000,9.70000,11.30000,15.80000,400.04718
2019-10-09 06:27:58 UTC,2983,26.70000,17.40000,25.10000,38.10000,9.70000,11.30000,15.80000,400.04681
2019-10-09 06:28:58 UTC,2984,26.70000,17.40000,25.10000,38.10000,9.70000,11.30000,15.80000,400.04645
2019-10-09 06:29:58 UTC,2985,26.70000,17.40000,25.00000,38.30000,9.80000,11.40000,15.70000,400.04608
2019-10-09 06:30:58 UTC,2986,26.70000,17.40000,25.00000,38.20000,9.70000,11.30000,15.70000,400.04572
2019-10-09 06:31:58 UTC,2987,26.80000,17.40000,25.00000,38.20000,9.70000,11.40000,15.80000,400.04535
2019-10-09 06:32:58 UTC,2988,26.70000,17.40000,25.10000,38.10000,9.70000,11.30000,15.80000,400.04498
2019-10-09 06:33:59 UTC,2989,26.70000,17.40000,25.10000,38.20000,9.70000,11.30000,15.70000,400.04462
2019-10-09 06:34:59 UTC,2990,26.70000,17.40000,25.10000,38.20000,9.70000,11.30000,15.80000,400.04425
2019-10-09 06:35:59 UTC,2991,26.70000,17.40000,25.00000,38.30000,9.70000,11.30000,15.70000,400.04388
